,source_id,plume_lat,plume_lon,candidate_id,date,time,qplume,sigma_qplume,active_flair_detected,inactive_flair_detected
1667,P00922,31.931174,-103.626296,ang20191017t180347-A,2019-10-17,18:03:47,423.0195168,176.7794518,False,False
1668,P00449,32.0935,-103.734264,ang20191017t180347-B,2019-10-17,18:03:47,374.0819243,136.0877069,False,False
1669,P00918,32.066316,-103.746884,ang20191017t180347-C,2019-10-17,18:03:47,119.9878109,29.06105052,False,False
1670,P00454,32.022433,-103.711954,ang20191017t180347-D,2019-10-17,18:03:47,272.2376421,100.9122329,False,False
1671,P00923,32.02055414,-103.6894605,ang20191017t180347-E,2019-10-17,18:03:47,156.2770676,25.69607369,False,False
1672,P00681,31.978139,-103.641561,ang20191017t180347-F,2019-10-17,18:03:47,336.451037,140.3165693,False,False
1673,P00210,31.945816,-103.649395,ang20191017t180347-G,2019-10-17,18:03:47,235.9610265,70.07594974,False,False
1674,P00837,31.931356,-103.62795,ang20191017t180347-H,2019-10-17,18:03:47,277.9399715,98.35018182,False,False
1675,P00924,31.829936,-103.522142,ang20191017t180347-I,2019-10-17,18:03:47,295.1872553,31.73168784,False,False
1676,P00601,31.82853,-103.513634,ang20191017t180347-J,2019-10-17,18:03:47,229.2826766,75.81796949,False,False
1677,P00925,32.06560965,-103.6615118,ang20191017t182024-A,2019-10-17,18:20:24,133.2077063,48.46087447,False,False
1678,P00585,32.064488,-103.664845,ang20191017t182024-B,2019-10-17,18:20:24,243.8746507,84.54981967,False,False
1679,P00926,32.078672,-103.683199,ang20191017t182024-C,2019-10-17,18:20:24,421.1246188,97.99219619,False,False
1680,P00675,32.158763,-103.745756,ang20191017t182024-E,2019-10-17,18:20:24,163.2596063,18.54021235,False,False
1681,P00272,32.28621,-103.861619,ang20191017t182024-F,2019-10-17,18:20:24,912.8303187,154.6351624,False,False
1682,P00386,32.018597,-103.626442,ang20191017t182024-G,2019-10-17,18:20:24,191.9641945,39.20992475,False,False
1683,P00460,31.97437796,-103.5463854,ang20191017t183448-A,2019-10-17,18:34:48,229.3758711,29.91059673,False,False
1684,P00597,31.91355811,-103.4721927,ang20191017t183448-B,2019-10-17,18:34:48,204.821878,25.62679026,False,False
1685,P00218,32.10869895,-103.6567157,ang20191017t183448-C,2019-10-17,18:34:48,315.0643204,17.26208655,False,False
1686,P00835,32.263477,-103.788812,ang20191017t183448-D,2019-10-17,18:34:48,718.9202568,148.2678471,False,False
1687,P00927,32.36945785,-103.8680103,ang20191017t183448-E,2019-10-17,18:34:48,234.6739865,58.15061324,False,True
1688,P00928,32.182067,-103.729775,ang20191017t183448-F,2019-10-17,18:34:48,682.0865653,150.2461748,False,False
1689,P00156,32.284237,-103.741595,ang20191017t185057-A,2019-10-17,18:50:57,564.3186185,146.569515,False,False
1690,P00119,32.244662,-103.711541,ang20191017t185057-B,2019-10-17,18:50:57,238.4210399,50.85144731,False,False
1691,P00929,32.171487,-103.652467,ang20191017t185057-C,2019-10-17,18:50:57,498.6296135,92.65887964,False,False
1692,P00930,32.138612,-103.60478,ang20191017t185057-D,2019-10-17,18:50:57,302.5589786,73.05376649,False,False
1693,P00931,32.063263,-103.572381,ang20191017t185057-E,2019-10-17,18:50:57,304.373856,167.8620874,False,False
1694,P00932,31.950476,-103.054047,ang20191017t191119-A,2019-10-17,19:11:19,619.9061294,221.3653262,False,False
1695,P00311,31.927643,-103.137488,ang20191017t191119-B,2019-10-17,19:11:19,408.960808,201.0600927,False,False
1696,P00881,31.659019,-103.543388,ang20191017t191119-C,2019-10-17,19:11:19,198.4747404,76.46244806,False,False
1697,P00341,31.62832434,-103.6403575,ang20191017t191119-D,2019-10-17,19:11:19,183.8439921,78.45827743,False,False
1698,P00875,31.932297,-103.139928,ang20191017t191119-E,2019-10-17,19:11:19,343.8155351,150.8240444,False,False
1699,P00933,31.60697559,-103.6350998,ang20191017t191119-F,2019-10-17,19:11:19,131.9983674,48.08938456,False,False
1700,P00703,31.922942,-101.757137,ang20191018t141549-A,2019-10-18,14:15:49,2682.812771,1464.497155,False,False
1701,P00518,31.448808,-101.749424,ang20191018t141549-B,2019-10-18,14:15:49,1054.616383,472.3971205,False,False
1702,P00033,32.324059,-101.812517,ang20191018t141549-C,2019-10-18,14:15:49,4903.054478,1598.113895,False,False
1703,P00934,32.27262506,-101.7701039,ang20191018t141549-D,2019-10-18,14:15:49,2286.49157,747.0662461,False,False
1704,P00935,32.372418,-101.837848,ang20191018t144405-A,2019-10-18,14:44:05,806.1220303,308.2844178,False,True
1705,P00936,31.864754,-101.823624,ang20191018t144405-B,2019-10-18,14:44:05,1360.791585,516.888507,False,False
1706,P00937,32.372515,-101.815472,ang20191018t144405-C,2019-10-18,14:44:05,1316.880685,576.0013932,False,False
1707,P00512,31.990518,-101.877028,ang20191018t150906-A,2019-10-18,15:09:06,1611.625102,302.6201711,False,False
1708,P00938,32.130053,-101.865008,ang20191018t150906-B,2019-10-18,15:09:06,580.3406213,317.9300049,False,False
1709,P00939,31.362679,-101.872013,ang20191018t153724-A,2019-10-18,15:37:24,985.1069164,518.7178079,False,False
1710,P00940,32.018188,-101.888416,ang20191018t153724-B,2019-10-18,15:37:24,341.4535813,160.0193009,False,False
1711,P00512,31.990298,-101.877102,ang20191018t153724-C,2019-10-18,15:37:24,680.284936,418.1159986,False,False
1712,P00941,31.93374,-101.903375,ang20191018t153724-D,2019-10-18,15:37:24,764.9637571,241.1358059,False,False
1713,P00169,31.827168,-101.907235,ang20191018t153724-E,2019-10-18,15:37:24,1014.2353,375.9967854,False,False
1714,P00942,31.58606,-101.883883,ang20191018t153724-F,2019-10-18,15:37:24,1332.239527,382.475741,False,False
1715,P00172,31.61144,-101.806159,ang20191018t165503-A,2019-10-18,16:55:03,394.4201454,128.0612344,False,False
1716,P00935,32.371248,-101.837932,ang20191018t165503-B,2019-10-18,16:55:03,1543.93022,243.624375,False,True
1717,P00943,32.309351,-101.831629,ang20191018t165503-C,2019-10-18,16:55:03,421.2905777,125.6420268,False,False
1718,P00944,31.996214,-101.828635,ang20191018t165503-D,2019-10-18,16:55:03,550.0855441,10.65105258,False,False
1719,P00945,31.853325,-101.791552,ang20191018t165503-E,2019-10-18,16:55:03,2036.035055,975.2639065,False,False
1720,P00699,31.730153,-101.794529,ang20191018t165503-F,2019-10-18,16:55:03,651.667186,60.5194801,False,False
1721,P00515,31.830094,-101.808059,ang20191018t165503-G,2019-10-18,16:55:03,690.7467258,171.3885498,False,False
1722,P00695,32.12687994,-101.8565929,ang20191018t172239-A,2019-10-18,17:22:39,136.0663253,68.44782294,False,False
1723,P00946,32.1733838,-101.8576208,ang20191018t172239-B,2019-10-18,17:22:39,552.3814552,145.6617865,False,False
1724,P00947,32.340632,-101.889412,ang20191018t172239-C,2019-10-18,17:22:39,362.9052077,158.2139773,False,False
1725,P00948,32.212317,-101.913077,ang20191018t174629-A,2019-10-18,17:46:29,1088.475383,404.2555756,False,False
1726,P00949,32.243744,-101.905388,ang20191018t174629-B,2019-10-18,17:46:29,417.3849804,16.44693941,False,False
1727,P00950,31.60671704,-101.8646776,ang20191018t174629-D,2019-10-18,17:46:29,148.0996943,100.9962003,False,False
1728,P00951,32.046593,-101.891154,ang20191018t174629-E,2019-10-18,17:46:29,339.0516945,70.40172215,False,False
1729,P00512,31.990212,-101.877226,ang20191018t174629-F,2019-10-18,17:46:29,930.0301656,349.1376628,False,False
1730,P00952,31.88414,-101.922122,ang20191018t181457-A,2019-10-18,18:14:57,409.2570451,141.4651945,False,True
1731,P00508,31.50348064,-101.9038171,ang20191018t181457-B,2019-10-18,18:14:57,318.7055309,117.6910746,False,False
1732,P00707,32.28038351,-101.7817761,ang20191018t183859-A,2019-10-18,18:38:59,203.0322176,65.9011498,False,False
1733,P00953,31.745219,-101.756739,ang20191018t183859-B,2019-10-18,18:38:59,738.2170964,252.2863999,False,False
1734,P00954,31.45170252,-101.7366419,ang20191018t183859-C,2019-10-18,18:38:59,154.5679245,29.21287481,False,False
1735,P00955,31.587705,-101.74836,ang20191018t183859-D,2019-10-18,18:38:59,414.8318873,36.58774415,False,False
1736,P00175,31.648253,-101.766583,ang20191018t183859-F,2019-10-18,18:38:59,1113.298995,367.507627,False,False
1737,P00521,31.75935547,-101.7500018,ang20191018t183859-G,2019-10-18,18:38:59,322.8063354,97.452986,False,False
1738,P00956,31.893455,-101.762335,ang20191018t183859-H,2019-10-18,18:38:59,801.2022601,203.7585753,False,False
1739,P00518,31.44869418,-101.7493626,ang20191018t183859-I,2019-10-18,18:38:59,590.8576923,265.3142695,False,False
1740,P00705,31.982384,-101.783238,ang20191018t183859-J,2019-10-18,18:38:59,628.1892985,247.6985512,False,False
1741,P00703,31.922947,-101.756856,ang20191018t183859-K,2019-10-18,18:38:59,503.7234468,353.8930542,False,False
1742,P00957,32.20801,-101.776936,ang20191018t183859-L,2019-10-18,18:38:59,505.1413952,185.9158059,False,False
1743,P00958,32.40105,-101.789915,ang20191018t183859-M,2019-10-18,18:38:59,411.3709911,120.6101647,False,False
1744,P00959,32.16423297,-101.7602706,ang20191018t183859-N,2019-10-18,18:38:59,283.0036727,24.75335475,False,False
1745,P00960,31.377827,-101.726407,ang20191018t183859-O,2019-10-18,18:38:59,286.9225995,41.25560566,False,False
1746,P00006,32.998936,-102.812617,ang20191019t145204-A,2019-10-19,14:52:04,1250.051587,425.8103,False,False
1747,P00961,33.031539,-102.797317,ang20191019t145204-B,2019-10-19,14:52:04,260.6539831,115.6641155,False,False
1748,P00961,33.031504,-102.797294,ang20191019t152610-A,2019-10-19,15:26:10,284.891477,180.7242194,False,False
1749,P00006,32.998954,-102.812645,ang20191019t152610-B,2019-10-19,15:26:10,1079.337085,434.0993522,False,False
1750,P00006,32.998939,-102.812646,ang20191019t153454-A,2019-10-19,15:34:54,855.5385817,224.0816663,False,False
1751,P00003,32.11619068,-103.6266877,ang20191019t160518-A,2019-10-19,16:05:18,266.4294308,77.06274246,False,False
1752,P00366,32.035348,-103.583488,ang20191019t160518-B,2019-10-19,16:05:18,766.8523504,205.6275061,False,False
1753,P00003,32.11613567,-103.6266944,ang20191019t161418-A,2019-10-19,16:14:18,319.0444297,75.53712285,False,False
1754,P00417,32.20024212,-103.6838209,ang20191019t161418-B,2019-10-19,16:14:18,365.4413753,151.8318084,False,False
1755,P00119,32.244335,-103.711689,ang20191019t161418-C,2019-10-19,16:14:18,294.4361416,100.0124641,False,False
1756,P00366,32.03535,-103.583517,ang20191019t162211-A,2019-10-19,16:22:11,526.5922743,130.3831765,False,False
1757,P00220,32.150816,-103.639165,ang20191019t162211-B,2019-10-19,16:22:11,144.8065974,67.94147489,False,False
1758,P00119,32.244428,-103.711788,ang20191019t162211-C,2019-10-19,16:22:11,248.5762378,79.46035466,False,False
1759,P00366,32.035412,-103.58357,ang20191019t163936-A,2019-10-19,16:39:36,384.7688502,104.0312903,False,False
1760,P00003,32.11618964,-103.6266586,ang20191019t163936-B,2019-10-19,16:39:36,382.464476,139.4437785,False,False
1761,P00119,32.244359,-103.711767,ang20191019t163936-C,2019-10-19,16:39:36,288.7401699,112.0957342,False,False
1762,P00119,32.244312,-103.71175,ang20191019t164827-A,2019-10-19,16:48:27,164.5896164,72.6171274,False,False
1763,P00962,32.251934,-103.721908,ang20191019t164827-B,2019-10-19,16:48:27,218.9721446,52.9304806,False,False
1764,P00369,32.049453,-103.909912,ang20191019t170014-A,2019-10-19,17:00:14,163.5378871,70.40137347,False,False
1765,P00370,32.046894,-103.939647,ang20191019t170014-B,2019-10-19,17:00:14,153.43978,37.14204993,True,False
1766,P00963,32.04913,-104.085585,ang20191019t170014-C,2019-10-19,17:00:14,325.5650418,101.111564,False,False
1767,P00165,32.048702,-103.903741,ang20191019t170014-D,2019-10-19,17:00:14,466.9316848,180.3557838,False,False
1768,P00050,32.026122,-104.118004,ang20191019t171416-A,2019-10-19,17:14:16,532.7532851,110.2136092,False,False
1769,P00334,32.048028,-104.060465,ang20191019t171416-B,2019-10-19,17:14:16,379.5039377,107.3623736,False,False
1770,P00165,32.048733,-103.90378,ang20191019t171416-C,2019-10-19,17:14:16,448.7733793,174.4620255,False,False
1771,P00081,32.020778,-104.302606,ang20191019t172500-A,2019-10-19,17:25:00,396.0078803,244.6492267,False,False
1772,P00165,32.048735,-103.903966,ang20191019t172500-B,2019-10-19,17:25:00,570.8944786,125.7700991,False,False
1773,P00370,32.046849,-103.939597,ang20191019t172500-C,2019-10-19,17:25:00,183.9264658,49.25367621,True,False
1774,P00403,32.04371109,-104.0491612,ang20191019t172500-D,2019-10-19,17:25:00,156.1264473,31.54206952,False,False
1775,P00334,32.047669,-104.060921,ang20191019t172500-E,2019-10-19,17:25:00,600.7588345,127.8006747,False,False
1776,P00050,32.026258,-104.117856,ang20191019t172500-F,2019-10-19,17:25:00,395.5806288,101.9610491,False,False
1777,P00964,32.03549172,-104.1710127,ang20191019t172500-G,2019-10-19,17:25:00,252.9295247,50.57639275,False,False
1778,P00165,32.048731,-103.903817,ang20191019t173905-A,2019-10-19,17:39:05,288.7791082,82.54816292,False,False
1779,P00370,32.04690426,-103.9396047,ang20191019t173905-B,2019-10-19,17:39:05,112.8525797,45.38266809,True,False
1780,P00965,32.036257,-103.939556,ang20191019t173905-C,2019-10-19,17:39:05,222.5253301,53.89785834,False,False
1781,P00050,32.026263,-104.117941,ang20191019t173905-D,2019-10-19,17:39:05,319.0442365,64.80493883,False,False
1782,P00367,32.063473,-103.880789,ang20191019t173905-E,2019-10-19,17:39:05,2171.201404,535.7565098,False,False
1783,P00286,32.04926937,-103.8957692,ang20191019t175004-A,2019-10-19,17:50:04,98.06160645,22.82565641,False,False
1784,P00081,32.020667,-104.302527,ang20191019t175004-B,2019-10-19,17:50:04,346.120731,103.9233955,False,False
1785,P00370,32.046894,-103.939642,ang20191019t175004-C,2019-10-19,17:50:04,128.1310919,39.57180785,True,False
1786,P00368,32.048899,-103.88486,ang20191019t175004-D,2019-10-19,17:50:04,251.8280599,62.74252269,False,False
1787,P00369,32.04937293,-103.909788,ang20191019t175004-E,2019-10-19,17:50:04,235.4830327,50.23562115,False,False
1788,P00373,31.637571,-104.063906,ang20191019t181857-A,2019-10-19,18:18:57,144.05835,58.81148284,False,False
1789,P00372,31.643505,-103.860634,ang20191019t181857-B,2019-10-19,18:18:57,166.0125822,111.4138123,False,False
1790,P00888,31.64037171,-104.0370432,ang20191019t182848-A,2019-10-19,18:28:48,59.02012992,13.01821726,False,False
1791,P00966,31.640299,-104.057268,ang20191019t182848-B,2019-10-19,18:28:48,311.7936129,93.12092652,True,False
1792,P00888,31.639436,-104.038022,ang20191019t182848-C,2019-10-19,18:28:48,167.7466118,63.05366912,False,False
1793,P00967,31.633574,-104.099771,ang20191019t182848-D,2019-10-19,18:28:48,120.7724762,77.12856437,False,False
1794,P00888,31.640332,-104.03702,ang20191019t183727-A,2019-10-19,18:37:27,89.90455742,32.59904082,False,False
1795,P00968,31.636897,-104.06567,ang20191019t183727-B,2019-10-19,18:37:27,159.3939978,59.91716788,False,False
1796,P00305,31.642674,-103.800257,ang20191019t183727-C,2019-10-19,18:37:27,330.0811203,135.9193599,False,False
1797,P00888,31.639456,-104.038064,ang20191019t183727-D,2019-10-19,18:37:27,108.8371327,104.7413493,False,False
1798,P00966,31.639773,-104.058511,ang20191019t183727-E,2019-10-19,18:37:27,103.7859692,40.41749056,False,False
1799,P00373,31.637473,-104.063995,ang20191019t183727-F,2019-10-19,18:37:27,331.3118932,125.7491336,False,False
1800,P00373,31.63758,-104.063847,ang20191019t184718-A,2019-10-19,18:47:18,231.0722274,64.821388,False,False
1801,P00888,31.640147,-104.036762,ang20191019t184718-B,2019-10-19,18:47:18,194.4117626,98.76603057,False,False
1802,P00305,31.642445,-103.800192,ang20191019t184718-C,2019-10-19,18:47:18,410.4296615,127.755055,False,False
1803,P00479,31.733834,-103.282537,ang20191019t185452-A,2019-10-19,18:54:52,331.0649197,62.57149494,False,False
1804,P00886,31.710306,-103.379461,ang20191019t185452-B,2019-10-19,18:54:52,541.7671899,195.7241099,False,False
1805,P00969,31.71948,-103.416988,ang20191019t185452-C,2019-10-19,18:54:52,264.2543458,33.863342,False,False
1806,P00970,31.798331,-102.982224,ang20191019t185452-D,2019-10-19,18:54:52,353.2550841,132.5620197,False,False
1807,P00971,31.787668,-103.086202,ang20191019t185452-E,2019-10-19,18:54:52,361.4009235,109.4934692,False,False
1808,P00972,31.772109,-103.070938,ang20191019t185452-F,2019-10-19,18:54:52,377.5506605,52.05189695,False,False
1809,P00974,31.929342,-103.429582,ang20191021t153008-B,2019-10-21,15:30:08,177.3954382,63.71440257,False,False
1810,P00975,31.93612736,-103.4050705,ang20191021t153008-C,2019-10-21,15:30:08,172.0523694,68.50225171,False,False
1811,P00976,32.05266052,-103.2134673,ang20191021t153008-D,2019-10-21,15:30:08,46.6494748,26.52331897,False,False
1812,P00977,32.14992176,-103.0562889,ang20191021t153008-E,2019-10-21,15:30:08,364.3403352,204.2258755,False,True
1813,P00978,32.17881223,-103.0457607,ang20191021t153008-F,2019-10-21,15:30:08,249.5605193,148.6296093,False,False
1814,P00973,31.893441,-103.523791,ang20191021t154726-A,2019-10-21,15:47:26,97.34891891,40.15445734,False,False
1815,P00979,31.89107,-103.58789,ang20191021t154726-B,2019-10-21,15:47:26,48.30650577,18.34426609,False,False
1816,P00980,31.87054199,-103.5583813,ang20191021t154726-C,2019-10-21,15:47:26,76.74033422,31.43931229,False,False
1817,P00981,31.88149633,-103.5543305,ang20191021t154726-D,2019-10-21,15:47:26,135.415022,53.36600901,False,False
1818,P00982,31.87766318,-103.5540736,ang20191021t154726-E,2019-10-21,15:47:26,199.706899,66.49916337,False,False
1819,P00983,31.968903,-103.419939,ang20191021t154726-G,2019-10-21,15:47:26,92.8342406,32.18133628,False,False
1820,P00984,31.98240787,-103.4255486,ang20191021t154726-H,2019-10-21,15:47:26,318.5989068,142.2401883,False,False
1821,P00985,32.011826,-103.352564,ang20191021t154726-I,2019-10-21,15:47:26,169.9539753,79.69819796,False,False
1822,P00463,32.17967598,-103.0450179,ang20191021t154726-J,2019-10-21,15:47:26,257.5252167,131.6635458,False,True
1823,P00986,31.967283,-103.426085,ang20191021t154726-K,2019-10-21,15:47:26,183.9636259,61.92340838,False,False
1824,P00987,31.9029,-103.555132,ang20191021t154726-L,2019-10-21,15:47:26,286.7248957,120.0718344,False,False
1825,P00988,32.030587,-103.375107,ang20191021t160052-A,2019-10-21,16:00:52,57.39166426,39.76077714,False,False
1826,P00989,31.928509,-103.524433,ang20191021t160052-B,2019-10-21,16:00:52,363.7697799,143.378515,False,False
1827,P00461,32.201861,-103.133326,ang20191021t161810-A,2019-10-21,16:18:10,286.3345671,181.0193209,False,False
1828,P00990,32.18817597,-103.1715988,ang20191021t161810-B,2019-10-21,16:18:10,184.977438,117.2885783,False,False
1829,P00991,32.1728576,-103.1750354,ang20191021t161810-C,2019-10-21,16:18:10,634.7449654,379.8004398,False,False
1830,P00992,32.021813,-103.467943,ang20191021t161810-D,2019-10-21,16:18:10,401.9142451,201.2085514,False,False
1831,P00837,31.930945,-103.627639,ang20191021t161810-E,2019-10-21,16:18:10,326.8054639,110.9864969,False,False
1832,P00993,32.22649592,-103.1743629,ang20191021t163119-A,2019-10-21,16:31:19,219.5712947,115.9896279,False,False
1833,P00990,32.188458,-103.172051,ang20191021t163119-B,2019-10-21,16:31:19,261.7244065,158.1655126,False,False
1834,P00994,32.048785,-103.468637,ang20191021t163119-C,2019-10-21,16:31:19,211.9347998,113.2796105,False,False
1835,P00992,32.02191355,-103.4683803,ang20191021t163119-D,2019-10-21,16:31:19,183.383344,91.7910454,False,False
1836,P00603,31.93061702,-103.6283737,ang20191021t163119-E,2019-10-21,16:31:19,666.3625412,290.5224716,False,False
1837,P00995,32.06732041,-103.4437566,ang20191021t163119-F,2019-10-21,16:31:19,326.4491361,219.92416,False,False
1838,P00996,31.994225,-103.591168,ang20191021t164905-A,2019-10-21,16:49:05,208.7964798,103.8296972,False,False
1839,P00681,31.97812978,-103.6418474,ang20191021t164905-B,2019-10-21,16:49:05,132.4336272,54.01781337,False,False
1840,P00458,32.256526,-103.19416,ang20191021t170142-A,2019-10-21,17:01:42,409.773439,173.0190071,False,False
1841,P00998,32.25214437,-103.233667,ang20191021t170142-B,2019-10-21,17:01:42,331.5640568,124.7297619,False,False
1842,P00458,32.25661178,-103.1943377,ang20191021t171902-A,2019-10-21,17:19:02,470.2772666,167.4527405,False,False
1843,P00999,31.9975064,-103.6548637,ang20191021t171902-B,2019-10-21,17:19:02,157.6880506,36.01520825,False,False
1844,P01000,32.109457,-103.555347,ang20191021t173221-A,2019-10-21,17:32:21,484.2249269,82.02584235,False,False
1845,P01001,32.123489,-103.54158,ang20191021t173221-B,2019-10-21,17:32:21,286.8093903,83.07451124,False,False
1846,P01002,32.262578,-103.266572,ang20191021t173221-C,2019-10-21,17:32:21,322.8417799,80.98086078,False,False
1847,P00274,32.08050784,-103.6730505,ang20191021t174954-A,2019-10-21,17:49:54,513.1729013,150.4185817,False,False
1848,P01003,32.20250563,-103.4675281,ang20191021t174954-B,2019-10-21,17:49:54,1201.022465,369.3250774,False,False
1849,P01004,32.16800409,-103.5049561,ang20191021t174954-C,2019-10-21,17:49:54,420.4045085,128.514504,False,False
1850,P01005,32.213036,-103.444222,ang20191021t174954-D,2019-10-21,17:49:54,548.3475053,123.7176638,False,False
1851,P01001,32.12371698,-103.5414654,ang20191021t174954-E,2019-10-21,17:49:54,438.3862109,89.80337926,False,False
1852,P00585,32.064426,-103.664746,ang20191021t174954-F,2019-10-21,17:49:54,422.6008378,86.67311751,False,False
1853,P01006,32.124362,-103.558292,ang20191021t174954-G,2019-10-21,17:49:54,182.6004039,28.58632695,False,False
1854,P00450,32.20335082,-103.4692033,ang20191021t180251-A,2019-10-21,18:02:51,447.1279037,110.0809485,False,False
1855,P01007,32.18159461,-103.5307615,ang20191021t180251-B,2019-10-21,18:02:51,475.1191698,109.6686421,False,False
1856,P00003,32.1163957,-103.6265233,ang20191021t180251-C,2019-10-21,18:02:51,151.486168,30.9570645,False,False
1857,P00453,32.08083828,-103.6735766,ang20191021t180251-D,2019-10-21,18:02:51,251.0404753,83.19412705,False,False
1858,P00602,32.08123114,-103.7248671,ang20191021t180251-E,2019-10-21,18:02:51,234.1626391,73.02511042,False,False
1859,P01008,32.26754878,-103.4372466,ang20191021t181927-A,2019-10-21,18:19:27,360.2570155,69.72484847,False,False
1860,P00602,32.08122251,-103.725011,ang20191021t181927-C,2019-10-21,18:19:27,115.3017395,37.22715353,False,False
1861,P01009,32.21165827,-103.5938777,ang20191021t183204-A,2019-10-21,18:32:04,162.93391,67.94607271,False,False
1862,P01010,32.40086392,-103.2590147,ang20191021t183204-B,2019-10-21,18:32:04,340.3523231,43.22253825,False,False
1863,P01011,32.36376674,-103.27462,ang20191021t183204-C,2019-10-21,18:32:04,166.3116388,95.99970279,False,False
1864,P00444,32.20709857,-103.6006682,ang20191021t183204-D,2019-10-21,18:32:04,620.4178735,166.627639,False,False
1865,P00929,32.17102637,-103.6523472,ang20191021t183204-E,2019-10-21,18:32:04,284.4057792,70.43046982,False,False
1866,P01008,32.26779339,-103.437735,ang20191021t183204-F,2019-10-21,18:32:04,426.6583267,82.09831697,False,False
1867,P01013,32.48669167,-103.153259,ang20191021t184841-B,2019-10-21,18:48:41,860.6834599,106.6887273,False,False
1868,P01009,32.21174348,-103.5939083,ang20191021t184841-D,2019-10-21,18:48:41,160.2014379,64.66389257,False,False
1869,P00445,32.42872612,-103.2108678,ang20191021t184841-E,2019-10-21,18:48:41,500.0167395,93.25815684,False,False
1870,P00444,32.20725688,-103.6005725,ang20191021t184841-F,2019-10-21,18:48:41,212.5168815,45.44830164,False,False
1871,P00268,32.18762,-103.731936,ang20191021t191828-A,2019-10-21,19:18:28,455.638767,146.8798521,False,True
1872,P01014,32.30817196,-103.6206346,ang20191021t193145-A,2019-10-21,19:31:45,167.2633276,50.12211214,False,False
1873,P00431,32.20956663,-103.8468018,ang20191021t194835-B,2019-10-21,19:48:35,242.5983112,80.00499713,False,False
1874,P00433,32.34037089,-103.6041768,ang20191021t194835-C,2019-10-21,19:48:35,374.1700315,70.34891148,False,False
1875,P01016,32.175915,-103.369594,ang20191022t143154-A,2019-10-22,14:31:54,811.2798428,345.2577506,False,False
1876,P01017,32.208395,-103.450905,ang20191022t143154-B,2019-10-22,14:31:54,611.4751648,137.8612089,False,False
1877,P01018,32.2206945,-103.5279738,ang20191022t143154-C,2019-10-22,14:31:54,951.1869175,293.186155,True,False
1878,P01005,32.213084,-103.444394,ang20191022t143154-D,2019-10-22,14:31:54,788.806044,164.5974554,False,False
1879,P01019,32.2243382,-103.5149468,ang20191022t143154-E,2019-10-22,14:31:54,493.7529644,81.80958497,False,False
1880,P00003,32.115963,-103.626608,ang20191022t150110-A,2019-10-22,15:01:10,447.0634438,219.7186459,False,False
1881,P01020,32.02091215,-104.2922275,ang20191022t151202-A,2019-10-22,15:12:02,181.1179592,50.55044139,False,True
1882,P00369,32.04935572,-103.9097147,ang20191022t151202-B,2019-10-22,15:12:02,580.1697811,162.031207,False,False
1883,P00649,32.12313803,-104.212039,ang20191022t152357-A,2019-10-22,15:23:57,187.2352731,80.77167887,False,False
1884,P00002,32.1996751,-103.6733132,ang20191022t153425-A,2019-10-22,15:34:25,250.2790415,101.5196463,False,False
1885,P00484,32.20012694,-103.6842058,ang20191022t153425-B,2019-10-22,15:34:25,237.3036172,49.51339411,False,False
1886,P01021,32.05105767,-103.9818104,ang20191022t154405-A,2019-10-22,15:44:05,188.1438397,48.93596549,False,False
1887,P01022,32.12364026,-104.0714337,ang20191022t162321-A,2019-10-22,16:23:21,253.7972425,84.81649132,False,False
1888,P01023,31.752096,-103.662802,ang20191022t162321-C,2019-10-22,16:23:21,224.5026366,42.28005109,False,False
1889,P00565,31.74821269,-103.6482006,ang20191022t162321-D,2019-10-22,16:23:21,313.3911868,45.82141151,False,False
1890,P00637,32.14919921,-104.1165604,ang20191022t162321-E,2019-10-22,16:23:21,851.4988432,241.3809213,False,False
1891,P00027,32.15039405,-104.1969956,ang20191022t163722-A,2019-10-22,16:37:22,349.7578286,85.59662404,False,False
1892,P00868,31.80829612,-104.0873291,ang20191022t163722-B,2019-10-22,16:37:22,291.4368404,56.22642078,False,True
1893,P00906,31.65198,-103.768564,ang20191022t164918-A,2019-10-22,16:49:18,301.6654369,34.84390234,False,False
1894,P01024,31.63915995,-104.058372,ang20191022t164918-B,2019-10-22,16:49:18,232.9136242,31.61636313,False,False
1895,P00372,31.642269,-103.859728,ang20191022t164918-C,2019-10-22,16:49:18,785.2213007,183.3223908,False,False
1896,P00574,31.754061,-103.619334,ang20191022t165908-A,2019-10-22,16:59:08,248.3575635,102.2645521,False,False
1897,P00565,31.748462,-103.647715,ang20191022t165908-B,2019-10-22,16:59:08,284.2749807,124.353526,False,False
1898,P01025,31.909117,-103.706598,ang20191022t165908-C,2019-10-22,16:59:08,992.9183695,320.497786,False,False
1899,P01026,31.97080221,-103.7549436,ang20191022t165908-D,2019-10-22,16:59:08,492.8455413,154.8903016,False,False
1900,P00345,31.68458575,-103.5824619,ang20191022t165908-E,2019-10-22,16:59:08,131.9405421,15.16380539,False,False
1901,P00881,31.65890356,-103.5432519,ang20191022t165908-F,2019-10-22,16:59:08,329.4135178,116.5656471,False,False
1902,P01027,31.748182,-103.600622,ang20191022t165908-G,2019-10-22,16:59:08,416.7515614,221.6418484,False,False
1903,P00607,31.975063,-103.751076,ang20191022t165908-H,2019-10-22,16:59:08,549.9600592,98.6128426,False,False
1904,P00002,32.19996663,-103.673222,ang20191022t171226-A,2019-10-22,17:12:26,94.6193897,16.14224442,False,False
